ID	DOCULECT	CONCEPT	VALUE	FORM	TOKENS	NOTE	COG
8118	108	mouth	njāll’m	njāll’m			5-b
8119	301	mouth	kurgo	kurgo			5-c
8120	401	mouth	umša	umša			5-d
8121	0	mouth	*aŋi̮	*aŋi̮			5-e
8122	501	mouth	vom	vom			5-e
8123	503	mouth	e̮m	e̮m			5-e
8124	504	mouth	i̮m	i̮m			5-e
8125	901	mouth	ŋaŋ	ŋaŋ			5-e
8126	902	mouth	nyah	nyah			5-e
8127	907	mouth	āŋ	āŋ			5-e
8128	701	mouth	tūs	tūs			5-f
8129	807	mouth	lul	lul			5-g
6798	203	mumble	mutista, mumista	mutista		Similar descriptive forms	293-a
6799	203	mumble	mutista, mumista	mumista		Similar descriptive forms	293-a
6800	204	mumble	mummettoa	mummettoa			293-a
6801	210	mumble	mõmiseda	mõmiseda			293-a
6802	207	mumble	burbutada, murmutada	burbutada			293-b
6803	207	mumble	burbutada, murmutada	murmutada			293-b
6804	209	mumble	bomize̮ma	bomize̮ma			293-c
6805	212	mumble	bumìkšə, buŕìkšə	bumìkšə		Similar descriptive forms	293-c
6806	212	mumble	bumìkšə, buŕìkšə	buŕìkšə		Similar descriptive forms	293-c
6807	105	mumble	njálmmẹ siste hállat	njálmmẹ siste hállat			293-d
6808	105	mumble	cuhllat	cuhllat			293-e
6809	102	mumble	mùllardit	mùllardit			293-f
6810	104	mumble	muldardit	muldardit			293-f
6811	106	mumble	muli(j)diđ	mulidiđ			293-f
6812	107	mumble	muälted	muälted			293-f
6813	301	mumble	motkodʹems, motordoms	motkodʹems			293-g
6814	301	mumble	motkodʹems, motordoms	motordoms			293-g
6815	401	mumble	poŋgartə̑lem	poŋgartə̑lem			293-h
6816	401	mumble	pə̑čə̑matem	pə̑čə̑matem			293-i
6817	401	mumble	tetelem	tetelem			293-j
6818	701	mumble	lomɣi	lomɣi			293-k
6819	807	mumble	mŏḷǝɣ-	mŏḷǝɣ-			293-l
6820	601	mumble	motyog	motyog			293-m
6821	211	mumble	pobisõma	pobisõma			293-n
6822	503	mumble	bobgi̮ni̮	bobgi̮ni̮		Descriptive form	293-o
2221	0	name	*nimi	*nimi			16-a
2222	101	name	nomme	nomme			16-a
2223	102	name	namma	namma			16-a
2224	104	name	namma	namma			16-a
2225	105	name	namma	namma			16-a
2226	106	name	nomma	nomma			16-a
2227	107	name	nõmm	nõmm			16-a
2228	108	name	nēmm	nēmm			16-a
2229	203	name	nimi	nimi			16-a
2230	204	name	nimi	nimi			16-a
2231	207	name	nimi	nimi			16-a
2232	208	name	nimi ~ imi	nimi ~ imi			16-a
2233	209	name	nimi	nimi			16-a
2234	210	name	nimi	nimi			16-a
2235	211	name	nimi	nimi			16-a
2236	212	name	niʾm	niʾm			16-a
2237	301	name	lʹem	lʹem			16-a
2238	401	name	lüm	lüm			16-a
2239	501	name	ńim	ńim			16-a
2240	503	name	ńim	ńim			16-a
2241	504	name	ńim	ńim			16-a
2242	601	name	név	név			16-a
2243	701	name	nam	nam			16-a
2244	807	name	nem	nem			16-a
2245	901	name	ńim	ńim			16-a
2246	902	name	nyum	nyum			16-a
2247	907	name	nim ~ ńim	nim ~ ńim			16-a
2069	203	narrow	kapea	kapea			156-a
2070	204	narrow	kaita	kaita			156-b
2071	207	narrow	kaid	kaid			156-b
2072	208	narrow	kaiᴅa	kaiᴅa			156-b
2073	210	narrow	kitsas	kitsas			156-c
2074	211	narrow	kitsas	kitsas			156-c
2075	209	narrow	ahaᴢ	ahaᴢ			156-d
2076	211	narrow	ahtagõnõ, ahas	ahtagõnõ			156-d
2077	211	narrow	ahtagõnõ, ahas	ahas			156-d
2078	212	narrow	ɔ̄ʾdəz	ɔ̄ʾdəz			156-d
2079	102	narrow	gàrtjee	gàrtjee			156-e
2080	101	narrow	giedtsies	giedtsies			156-f
2081	102	narrow	gä̀dtsee	gä̀dtsee			156-f
2082	104	narrow	gähttse	gähttse			156-f
2083	106	narrow	kezzi	kezzi			156-f
2084	108	narrow	kien’ces’	kien’ces’			156-f
2085	107	narrow	korččai	korččai			156-g
2086	105	narrow	seaggi	seaggi			156-h
2087	107	narrow	seäʹǧˈǧ	seäʹǧˈǧ			156-h
2088	301	narrow	tʹejińe	tʹejińe			156-i
2089	401	narrow	aŋə̑sə̑r	aŋə̑sə̑r			156-j
2090	501	narrow	vekńi	vekńi			156-k
2091	501	narrow	otte̮m	otte̮m			156-l
2092	601	narrow	keskeny	keskeny			156-m
2093	601	narrow	szűk	szűk			156-n
2094	701	narrow	ośśa	ośśa			156-o
2095	807	narrow	wäńtʹ	wäńtʹ			156-p
2096	902	narrow	tiya	tiya			156-q
2097	907	narrow	ćuə̑sə	ćuə̑sə			156-r
2098	105	narrow	baski	baski			156-s
2099	504	narrow	śubeg	śubeg			156-t
2100	503	narrow	ʒ́eski̮t	ʒ́eski̮t			156-u
2101	901	narrow	ńeu	ńeu			156-v
2102	901	narrow	śiküə	śiküə			156-w
7962	203	navel	napa	napa			45-a
7963	204	navel	napa	napa			45-a
7964	207	navel	naba	naba			45-a
7965	208	navel	naʙa	naʙa			45-a
7966	209	navel	napa	napa			45-a
7967	210	navel	naba	naba			45-a
7968	211	navel	naba	naba			45-a
7969	212	navel	nabà	nabà			45-a
7970	301	navel	počo	počo			45-b
7971	401	navel	kə̑lə̑mde	kə̑lə̑mde			45-c
7972	501	navel	ge̮g	ge̮g			45-d
7973	503	navel	ge̮g	ge̮g			45-d
7974	504	navel	gogi̮	gogi̮			45-d
7975	901	navel	kīŋ	kīŋ			45-e
7976	902	navel	syúh	syúh			45-e
7977	907	navel	śȫń	śȫń			45-e
7978	701	navel	pukńi	pukńi			45-f
7979	807	navel	pö̆ɣḷəŋ	pö̆ɣḷəŋ			45-f
7980	101	navel	naepie	naepie			45-g
7981	102	navel	naahpee	naahpee			45-g
7982	104	navel	náhpe	náhpe			45-g
7983	105	navel	náhpi	náhpi			45-g
7984	106	navel	nääpi	nääpi			45-g
7985	107	navel	nääʹpp	nääʹpp			45-g
7986	108	navel	nābp’	nābp’			45-g
7987	601	navel	köldök	köldök			45-h
2103	203	near	lähellä	lähellä			157-a
2104	204	near	lähellä	lähellä			157-a
2105	207	near	lähen	lähen			157-a
2106	210	near	lähedal	lähedal			157-a
2107	211	near	lähiksel	lähiksel			157-a
2108	212	near	leʾižgəl	leʾižgəl			157-a
2109	401	near	lišne, lišə̑l	lišne		Derivs.; latter attr.	157-a
2110	401	near	lišne, lišə̑l	lišə̑l		Derivs.; latter attr.	157-a
2111	102	near	lahka	lahka			157-b
2112	104	near	lahka, lehkusin	lahka			157-b
2113	104	near	lahka, lehkusin	lehkusin			157-b
2114	105	near	lahka	lahka			157-b
2115	208	near	liɢi	liɢi			157-b
2116	209	near	litši	litši			157-b
2117	210	near	ligi, ligidal	ligi			157-b
2118	210	near	ligi, ligidal	ligidal			157-b
2119	107	near	luʹnn	luʹnn			157-c
2120	106	near	alda	alda			157-d
2121	107	near	ââld(a) ~ âʹldd	ââld ~ âʹldd			157-d
2122	108	near	all’t	all’t			157-d
2123	301	near	malaso	malaso			157-e
2124	501	near	mati̮n	mati̮n			157-f
2125	503	near	mati̮n	mati̮n			157-f
2126	504	near	mati̮n	mati̮n			157-f
2127	601	near	közel	közel			157-g
2128	701	near	wātʹi	wātʹi			157-h
2129	701	near	lʹapat	lʹapat			157-i
2130	807	near	wäṇ, wäṇəki	wäṇ		Former as attribute, latter as freestanding word	157-j
2131	807	near	wäṇ, wäṇəki	wäṇəki		Former as attribute, latter as freestanding word	157-j
2132	902	near	xax°yə°	xax°yə°			157-k
2133	907	near	čačä	čačä			157-l
2134	209	near	jūre̮ᴢ	jūre̮ᴢ			157-m
2135	209	near	tüven̄	tüven̄			157-n
2136	101	near	gïetskese	gïetskese			157-o
2137	901	near	kadʹa	kadʹa			157-p
2138	901	near	nogaˀlʹukü	nogaˀlʹukü			157-q
4985	203	neck	kaula	kaula			24-a
4986	204	neck	kakla	kakla			24-a
4987	207	neck	kagl	kagl			24-a
4988	208	neck	kaɢla	kaɢla			24-a
4989	209	neck	kagl	kagl			24-a
4990	210	neck	kael	kael			24-a
4991	211	neck	kaal	kaal			24-a
4992	212	neck	kaʾggəl ~ ka’gləz	kaʾggəl ~ ka’gləz			24-a
4993	101	neck	tjeapohke	tjeapohke			24-b
4994	102	neck	tjiäbòhta	tjiäbòhta			24-b
4995	105	neck	čeabet	čeabet			24-b
4996	106	neck	čeve	čeve			24-b
4997	107	neck	čeäppat	čeäppat			24-b
4998	108	neck	čāpex	čāpex			24-b
4999	401	neck	šüj	šüj			24-b
5000	501	neck	śili̮	śili̮			24-b
5001	701	neck	sip, sip-luw	sip			24-b
5002	701	neck	sip, sip-luw	sip-luw			24-b
5003	807	neck	säwəl	säwəl			24-b
5004	301	neck	kiŕga	kiŕga			24-c
5005	504	neck	tʹsʹi̮rti̮	tʹsʹi̮rti̮			24-d
5006	601	neck	nyak	nyak			24-e
5007	501	neck	golʹa	golʹa			24-f
5008	503	neck	golʹa	golʹa			24-f
5009	901	neck	bakəδə	bakəδə			24-g
5010	902	neck	yík°	yík°			24-g
5011	907	neck	sōlʹ	sōlʹ			24-h
5012	807	neck	tur	tur			24-i
5013	104	neck	gáhtsem	gáhtsem		Cf. "tjiebot" 'throat'	24-j
8306	0	new	*wuði̮	*wuði̮		PFU: *wudʹi̮?	56-a
8307	101	new	orre	orre			56-a
8308	102	new	uddas	uddas			56-a
8309	104	new	årrå	årrå			56-a
8310	105	new	ođas	ođas			56-a
8311	106	new	uuđas	uuđas			56-a
8312	107	new	oođâs	oođâs			56-a
8313	108	new	ōdt	ōdt			56-a
8314	203	new	uusi	uusi			56-a
8315	204	new	uusi	uusi			56-a
8316	207	new	uź	uź			56-a
8317	208	new	ūz	ūz			56-a
8318	209	new	ūs(i)	ūs			56-a
8319	210	new	uus	uus			56-a
8320	212	new	ūž	ūž			56-a
8321	301	new	od	od			56-a
8322	401	new	u	u			56-a
8323	501	new	vi̮lʹ	vi̮lʹ			56-a
8324	503	new	vilʹ	vilʹ			56-a
8325	504	new	vi̮lʹ	vi̮lʹ			56-a
8326	601	new	új	új			56-a
8327	701	new	lʹilʹpi ~ jilʹpi	lʹilʹpi ~ jilʹpi			56-b
8328	807	new	jələw	jələw			56-c
8329	902	new	yedey°	yedey°			56-d
8330	211	new	vahtsõnõ	vahtsõnõ			56-e
8331	901	new	meńdʹadʹe	meńdʹadʹe			56-f
8332	907	new	śentə	śentə			56-g
3996	0	night	*üji	*üji		*jütV primarily 'evening'?; PFU: *üji	21-a
3997	101	night	jïjje	jïjje			21-a
3998	102	night	jijja	jijja			21-a
3999	104	night	idja	idja			21-a
4000	105	night	idja	idja			21-a
4001	106	night	ijja	ijja			21-a
4002	107	night	ijj	ijj			21-a
4003	108	night	ɨjj	ɨjj			21-a
4004	203	night	yö	yö			21-a
4005	204	night	yö	yö			21-a
4006	207	night	ö	ö			21-a
4007	208	night	ȫ	ȫ			21-a
4008	209	night	ǖ	ǖ			21-a
4009	210	night	öö	öö			21-a
4010	211	night	üü	üü			21-a
4011	212	night	ìe < ǜö	ìe < ǜö			21-a
4012	301	night	ve	ve			21-a
4013	501	night	voj	voj			21-a
4014	503	night	oj	oj			21-a
4015	504	night	uj	uj			21-a
4016	601	night	éj	éj			21-a
4017	807	night	jəj ~ əj	jəj ~ əj			21-a
4018	401	night	jüt	jüt			21-b
4019	701	night	ēt	ēt			21-b
4020	901	night	hii	hii			21-c
4021	902	night	pyi	pyi			21-c
4022	907	night	pi	pi			21-c
4023	107	night	inn	inn			21-d
4528	101	nine	uktsie	uktsie			226-a
4529	102	nine	åktse	åktse			226-a
4530	104	nine	åktse	åktse			226-a
4531	105	nine	ovcci	ovcci			226-a
4532	106	nine	oovce	oovce			226-a
4533	107	nine	ååʹuc ~ åʹhcc	ååʹuc ~ åʹhcc			226-a
4534	108	nine	axxc	axxc			226-a
4535	203	nine	yhdeksän	yhdeksän			226-a
4536	204	nine	yheksän	yheksän			226-a
4537	207	nine	ühesa	ühesa			226-a
4538	208	nine	üheksän	üheksän			226-a
4539	209	nine	ühesä	ühesä			226-a
4540	210	nine	üheksa	üheksa			226-a
4541	211	nine	ütesä ~ ütessä	ütesä ~ ütessä			226-a
4542	212	nine	īʾdəks ~ ǖʾdəks	īʾdəks ~ ǖʾdəks			226-a
4543	301	nine	veikse	veikse			226-a
4544	401	nine	indeš, indeše	indeš		Former attr.	226-a
4545	401	nine	indeš, indeše	indeše		Former attr.	226-a
4546	501	nine	e̮k-mi̮s	e̮k-mi̮s			226-b
4547	503	nine	e̮kmi̮s	e̮kmi̮s			226-b
4548	504	nine	uk-mi̮s	uk-mi̮s			226-b
4549	601	nine	kilenc	kilenc			226-c
4550	701	nine	ōntolow	ōntolow		Cf. "low" 'ten'	226-d
4551	902	nine	xasawa yúq	xasawa yúq			226-e
4552	907	nine	okkər-ćāŋkut	okkər-ćāŋkut		Formed by the principle '10-1'	226-f
4553	807	nine	ǝj-ǝrʽ-jǝŋ ~ ǝj-ǝrt-jǝŋ	ǝj-ǝrʽ-jǝŋ ~ ǝj-ǝrt-jǝŋ		Cf. "jǝŋ" 'ten'; lit. "one-additional-ten"	226-g
4554	901	nine	ŋamiajčumə	ŋamiajčumə			226-h
6372	101	nit	tjovrese	tjovrese			280-a
6373	104	nit	tjovrese	tjovrese			280-a
6374	105	nit	čivrrus	čivrrus			280-a
6375	106	nit	tiivros	tiivros			280-a
6376	107	nit	čeeuʹres	čeeuʹres			280-a
6377	108	nit	čivvras	čivvras			280-a
6378	203	nit	saivare	saivare			280-a
6379	204	nit	saivar	saivar			280-a
6380	207	nit	saivar	saivar			280-a
6381	208	nit	saivar	saivar			280-a
6382	209	nit	saive̮r	saive̮r			280-a
6383	301	nit	śarko	śarko			280-a
6384	401	nit	šarɣenče	šarɣenče			280-a
6385	501	nit	śerov	śerov			280-a
6386	503	nit	śere̮v	śere̮v			280-a
6387	504	nit	śerer	śerer		Dialectal?	280-a
6388	204	nit	tšaivoi	tšaivoi			280-b
6389	210	nit	täimuna	täimuna			280-c
6390	212	nit	liʾd	liʾd			280-d
6391	701	nit	sāniɣ	sāniɣ			280-e
6392	807	nit	seṇǝɣ	seṇǝɣ			280-e
6393	902	nit	talyek°	talyek°			280-f
6394	907	nit	čūra	čūra			280-g
6395	210	nit	ting	ting			280-h
6396	211	nit	ting	ting			280-h
6397	601	nit	serke	serke			280-i
3647	101	nose	njuenie	njuenie			2-a
3648	102	nose	njüennee	njüennee			2-a
3649	104	nose	njuonne	njuonne			2-a
3650	105	nose	njunni	njunni			2-a
3651	106	nose	njune	njune			2-a
3652	107	nose	njuuʹnn	njuuʹnn			2-a
3653	108	nose	njunn’	njunn’			2-a
3654	203	nose	nenä	nenä			2-a
3655	204	nose	nenä	nenä			2-a
3656	207	nose	ńena	ńena			2-a
3657	208	nose	nenä	nenä			2-a
3658	209	nose	nenä	nenä			2-a
3659	210	nose	nina	nina			2-a
3660	211	nose	nõna	nõna			2-a
3661	212	nose	nanà	nanà			2-a
3662	301	nose	sudo	sudo			2-b
3663	0	nose	*ńäri ?	*ńäri ?		Reconstructability and original meaning uncertain	2-c
3664	401	nose	ner	ner			2-c
3665	501	nose	ni̮r	ni̮r			2-c
3666	503	nose	ni̮r	ni̮r			2-c
3667	504	nose	ni̮r	ni̮r			2-c
3668	601	nose	orr	orr			2-d
3669	701	nose	ńol	ńol			2-e
3670	807	nose	ńŏl	ńŏl			2-e
3671	902	nose	piya	piya			2-f
3672	907	nose	pućə	pućə			2-f
3673	901	nose	ŋüŋkə	ŋüŋkə			2-g
8403	0	not	*e-	*e-		Verbal auxiliary stem	59-a
8404	101	not	ij	ij			59-a
8405	102	not	ii	ii			59-a
8406	104	not	ij	ij			59-a
8407	105	not	ii	ii			59-a
8408	106	not	ij	ij			59-a
8409	107	not	ij	ij			59-a
8410	108	not	e-	e-			59-a
8411	203	not	ei	ei			59-a
8412	204	not	ei	ei			59-a
8413	207	not	ī, e-	ī			59-a
8414	207	not	ī, e-	e-			59-a
8415	208	not	ei	ei			59-a
8416	209	not	ei	ei			59-a
8417	210	not	ei	ei			59-a
8418	211	not	ei ~ eiq	ei ~ eiq			59-a
8419	212	not	äʾb	äʾb			59-a
8420	301	not	a	a			59-a
8421	401	not	ok ~ oɣə̑š	ok ~ oɣə̑š			59-a
8422	501	not	oz	oz			59-a
8423	503	not	abu	abu			59-a
8424	504	not	uz	uz			59-a
8425	701	not	at	at			59-a
8426	807	not	ənt, əntɜ ~ əntə	ənt			59-a
8427	807	not	ənt, əntɜ ~ əntə	əntɜ ~ əntə			59-a
8428	901	not	ńisi̮, ńintū	ńisi̮		Negative auxiliary verb and particle, respectively	59-a
8429	901	not	ńisi̮, ńintū	ńintū		Negative auxiliary verb and particle, respectively	59-a
8430	902	not	nyisy°	nyisy°			59-a
8431	907	not	aśa ~ asə etc.	aśa ~ asə etc.			59-a
8432	601	not	nem	nem			59-b
8433	503	not	ńe	ńe			59-c
8939	203	old	vanha	vanha		Proto-Germanic origin of the Finnic words rejected in LÄGLOS	75-a
8940	204	old	vanha ~ vahna	vanha ~ vahna			75-a
8941	207	old	vanh	vanh			75-a
8942	208	old	vanha	vanha			75-a
8943	209	old	vana	vana			75-a
8944	210	old	vana	vana			75-a
8945	211	old	vana	vana			75-a
8946	212	old	vanà	vanà			75-a
8947	101	old	båeries	båeries			75-b
8948	102	old	båårès	båårès			75-b
8949	105	old	boaris	boaris			75-b
8950	106	old	poaris	poaris			75-b
8951	107	old	puäʹres	puäʹres			75-b
8952	108	old	puer’es’	puer’es’			75-b
8953	504	old	pereś	pereś			75-b
8954	102	old	å̀bmee	å̀bmee			75-c
8955	104	old	åbme	åbme			75-c
8956	105	old	oamis	oamis			75-c
8957	107	old	vuäʹmes	vuäʹmes			75-c
8958	101	old	voeres	voeres			75-d
8959	102	old	vuaras	vuaras			75-d
8960	104	old	vuoras	vuoras			75-d
8961	108	old	vūras	vūras			75-d
8962	301	old	siŕe	siŕe			75-e
8963	301	old	kezeŕeń	kezeŕeń			75-f
8964	401	old	šoŋɣo	šoŋɣo			75-g
8965	601	old	öreg	öreg			75-h
8966	701	old	jis	jis			75-i
8967	701	old	matəm	matəm			75-j
8968	401	old	tošto	tošto			75-k
8969	907	old	mēntälʹ	mēntälʹ			75-l
8970	601	old	régi	régi			75-m
8971	807	old	ǝs	ǝs			75-n
8972	902	old	nyew°xi°	nyew°xi°			75-o
8973	901	old	manuədʹə̄	manuədʹə̄			75-p
8974	807	old	pi̮rəs	pi̮rəs			75-q
8975	901	old	bəjkua	bəjkua			75-r
8976	501	old	pe̮ri̮ś	pe̮ri̮ś			75-s
8977	503	old	pe̮riś	pe̮riś			75-s
8978	501	old	važ	važ			75-t
8979	503	old	važ	važ			75-t
8980	504	old	vuž	vuž			75-t
7557	0	one	*ükti	*ükti		PFU: *üki	33-a
7558	101	one	akte	akte			33-a
7559	102	one	akta	akta			33-a
7560	104	one	ákkta	ákkta			33-a
7561	105	one	okta	okta			33-a
7562	106	one	ohta	ohta			33-a
7563	107	one	õhtt	õhtt			33-a
7564	108	one	ēxxt	ēxxt			33-a
7565	203	one	yksi	yksi			33-a
7566	204	one	yksi	yksi			33-a
7567	207	one	ükś	ükś			33-a
7568	208	one	üks	üks			33-a
7569	209	one	ühs	ühs			33-a
7570	210	one	üks	üks			33-a
7571	211	one	üts'	üts'			33-a
7572	212	one	ikš ~ ükš	ikš ~ ükš			33-a
7573	301	one	vejke, ve	vejke		Latter attr.	33-a
7574	301	one	vejke, ve	ve		Latter attr.	33-a
7575	401	one	ikte, ik	ikte		Latter attr.	33-a
7576	401	one	ikte, ik	ik		Latter attr.	33-a
7577	501	one	e̮tʹi(k)	e̮tʹi			33-a
7578	503	one	e̮tʹik	e̮tʹik			33-a
7579	504	one	odig, og	odig			33-a
7580	504	one	odig, og	og			33-a
7581	701	one	akwa, akw	akwa		Latter attr.	33-a
7582	701	one	akwa, akw	akw		Latter attr.	33-a
7583	807	one	əjəl, əj	əjəl		Latter attr.	33-a
7584	807	one	əjəl, əj	əj		Latter attr.	33-a
7585	601	one	egy	egy			33-b
7586	901	one	ŋuˀəiˀ	ŋuˀəiˀ			33-c
7587	902	one	ŋob	ŋob			33-c
7588	907	one	okkər	okkər		Cognacy uncertain	33-c
5498	106	only	váá	váá			254-a
5499	203	only	vain	vain			254-a
5500	204	only	vain	vain			254-a
5501	207	only	vaiše	vaiše			254-a
5502	208	only	vā	vā			254-a
5503	209	only	va	va			254-a
5504	210	only	ainuld	ainuld			254-b
5505	108	only	ōxxte	ōxxte			254-c
5506	212	only	īʾd ~ ǖʾd	īʾd ~ ǖʾd			254-c
5507	105	only	duššẹ	duššẹ			254-d
5508	106	only	tuš ~ tuše	tuš ~ tuše			254-d
5509	101	only	ajve	ajve			254-e
5510	105	only	aivvẹ	aivvẹ			254-e
5511	101	only	barre	barre			254-f
5512	102	only	bara	bara			254-f
5513	104	only	ber	ber			254-f
5514	102	only	dàuhk	dàuhk			254-g
5515	102	only	garra	garra			254-h
5516	107	only	tåʹlǩ	tåʹlǩ			254-i
5517	107	only	pâi	pâi			254-j
5518	301	only	anśak	anśak			254-k
5519	601	only	csak	csak			254-l
5520	401	only	ɣə̑na	ɣə̑na			254-m
5521	701	only	pat	pat			254-m
5522	701	only	sar	sar			254-n
5523	701	only	nas	nas			254-o
5524	902	only	tæryi	tæryi			254-p
5525	807	only	mǝrǝm	mǝrǝm			254-r
5526	211	only	õnnõ	õnnõ			254-s
5527	503	only	ʒ́ir	ʒ́ir			254-t
5528	501	only	tolʹke̮	tolʹke̮			254-u
5529	504	only	tolʹko	tolʹko			254-u
5530	907	only	tolʹko	tolʹko			254-v
5531	104	only	ájdna	ájdna			254-w
5532	901	only	ŋuəðəbtə	ŋuəðəbtə		Deriv. from "ŋuˀəiˀ" 'one'	254-y
2139	203	other	toinen	toinen			158-a
2140	204	other	toine	toine			158-a
2141	207	other	toińe	toińe			158-a
2142	208	other	toin	toin			158-a
2143	209	other	te̮in	te̮in			158-a
2144	210	other	teine	teine			158-a
2145	211	other	tõõnõ ~ tõnõ	tõõnõ ~ tõnõ			158-a
2146	212	other	tu̯oì	tu̯oì			158-a
2147	101	other	mubpie	mubpie			158-b
2148	102	other	mübˈbee	mübˈbee		Attr.	158-b
2149	104	other	nubbe	nubbe			158-b
2150	105	other	nubbi	nubbi			158-b
2151	106	other	nubbe	nubbe			158-b
2152	107	other	nuʹbb	nuʹbb			158-b
2153	203	other	muu	muu			158-b
2154	204	other	muu	muu			158-b
2155	209	other	mū	mū			158-b
2156	210	other	muu	muu			158-b
2157	212	other	mū	mū			158-b
2158	401	other	molo	molo			158-b
2159	501	other	me̮d, muke̮d	me̮d			158-b
2160	501	other	me̮d, muke̮d	muke̮d			158-b
2161	503	other	me̮d, me̮dik	me̮d			158-b
2162	503	other	me̮d, me̮dik	me̮dik			158-b
2163	504	other	muket	muket			158-b
2164	601	other	más, másik	más			158-b
2165	601	other	más, másik	másik			158-b
2166	701	other	mōt	mōt			158-b
2167	101	other	jeatjebe	jeatjebe			158-c
2168	102	other	jietjaa	jietjaa		Not as attr.	158-c
2169	104	other	ehtja	ehtja			158-c
2170	105	other	iežá	iežá			158-c
2171	105	other	eará	eará			158-d
2172	106	other	eres	eres			158-d
2173	107	other	jeeʹres	jeeʹres			158-d
2174	301	other	ombo	ombo			158-e
2175	907	other	āmə	āmə			158-e
2176	401	other	βes(e)	βes			158-f
2177	601	other	többi	többi			158-g
2178	807	other	pä	pä			158-h
2179	902	other	ŋanyi	ŋanyi			158-i
2180	901	other	ŋamiaj	ŋamiaj			158-j
2181	902	other	nyabyi	nyabyi			158-j
2182	901	other	hunsə̄	hunsə̄			158-k
2183	301	other	lʹija	lʹija			158-l
2184	807	other	perǝɣ	perǝɣ			158-m
2185	108	other	mudta	mudta			158-n
5014	203	person	ihminen	ihminen			240-a
5015	204	person	imehnine ~ inehmine	imehnine ~ inehmine			240-a
5016	207	person	ińehmoi	ińehmoi			240-a
5017	208	person	ihmīn ~ inmīn ~ inhimin	ihmīn ~ inmīn ~ inhimin			240-a
5018	209	person	inimin	inimin			240-a
5019	210	person	inimene	inimene			240-a
5020	211	person	inemine	inemine			240-a
5021	203	person	henkilö	henkilö			240-b
5022	208	person	henki	henki			240-b
5023	209	person	entši	entši			240-b
5024	212	person	rištìŋg	rištìŋg			240-b
5025	207	person	ristit	ristit			240-c
5026	212	person	rištìŋg	rištìŋg			240-c
5027	101	person	almetje	almetje			240-d
5028	102	person	alˈmatja	alˈmatja			240-d
5029	104	person	almatj	almatj			240-d
5030	105	person	olmmoš	olmmoš			240-d
5031	106	person	olmoož	olmoož			240-d
5032	107	person	ooumaž ~ ååumaž	ooumaž ~ ååumaž			240-d
5033	108	person	olma	olma			240-d
5034	601	person	személy	személy			240-e
5035	301	person	lomań	lomań			240-f
5036	401	person	ajδeme	ajδeme			240-g
5037	504	person	adʹami	adʹami			240-g
5038	401	person	jeŋ	jeŋ			240-h
5039	501	person	mort	mort			240-i
5040	503	person	mort	mort			240-i
5041	504	person	murt	murt			240-i
5042	601	person	ember	ember			240-j
5043	0	person	*koji̮(-mV)	*koji̮			240-k
5044	701	person	χum	χum			240-k
5045	907	person	qum	qum			240-k
5046	701	person	ēləmχōlas	ēləmχōlas			240-l
5047	807	person	kăsi̮	kăsi̮			240-m
5048	901	person	ŋanaˀsa	ŋanaˀsa			240-n
5049	902	person	nyenecy°h	nyenecy°h			240-n
5050	210	person	isik	isik			240-o
5051	101	person	nïere	nïere			240-q
5052	208	person	el̆lǟjä	el̆lǟjä			240-r
4816	106	pick_up	poai'muđ	poai'muđ			234-a
4817	203	pick_up	poimia	poimia			234-a
4818	204	pick_up	poimie	poimie			234-a
4819	207	pick_up	poimda	poimda			234-a
4820	210	pick_up	korjata	korjata			234-b
4821	208	pick_up	noblia	noblia			234-c
4822	208	pick_up	noppia	noppia			234-c
4823	210	pick_up	noppia	noppia			234-c
4824	211	pick_up	nobima	nobima			234-c
4825	104	pick_up	tjågget	tjågget			234-d
4826	105	pick_up	čoaggit	čoaggit			234-d
