ID	DOCULECT	CONCEPT	VALUE	FORM	TOKENS	NOTE	COG
512	NanSang	eye	ŋaːj	ŋaːj	ŋ aːi̯		1-32
1109	NamHsan	fall, to drop	ʥɔh	ʥɔh	dʑ ɔ h		1-71
1110	KhunHawt	fall, to drop	ʥoh	ʥoh	dʑ o h		1-71
1111	HtanHsan	fall, to drop	ʥɔh	ʥɔh	dʑ ɔ h		1-71
1112	PangKham	fall, to drop	ʨoh	ʨoh	tɕ o h		1-71
1113	ManLoi	fall, to drop	ʨɔh	ʨɔh	tɕ ɔ h		1-71
1114	MengDan	fall, to drop	ʨɔh	ʨɔh	tɕ ɔ h		1-71
1115	ChuDongGua	fall, to drop	ʥɔh	ʥɔh	dʑ ɔ h		1-71
1116	PongNuea	fall, to drop	ʨouh	ʨouh	tɕ ou̯ h		1-71
1117	NyaungGone	fall, to drop	couh	couh	c ou̯ h		1-71
1118	NoeLae	fall, to drop	coh	coh	c o h		1-71
1119	BanPaw	fall, to drop	couh	couh	c ou̯ h		1-71
1120	ChaYeQing	fall, to drop	ʥɔh	ʥɔh	dʑ ɔ h		1-71
1121	GuangKa	fall, to drop	ʥoh	ʥoh	dʑ o h		1-71
1122	MangBang	fall, to drop	ʥoh	ʥoh	dʑ o h		1-71
1123	NanSang	fall, to drop	ʥoh	ʥoh	dʑ o h		1-71
1378	NamHsan	far	saŋaːj	saŋaːj	s a + ŋ aːi̯		1-88
1379	KhunHawt	far	saŋaːj	saŋaːj	s a + ŋ aːi̯		1-88
1380	HtanHsan	far	saŋaːj	saŋaːj	s a + ŋ aːi̯		1-88
1381	PangKham	far	doŋ	doŋ	d o ŋ		2-88
1382	ManLoi	far	toŋ	toŋ	t o ŋ		2-88
1383	MengDan	far	doŋ	doŋ	d o ŋ		2-88
1384	ChuDongGua	far	doŋ	doŋ	d o ŋ		2-88
1385	XiangZhaiTang	far	toŋ	toŋ	t o ŋ		2-88
1386	PongNuea	far	toŋ	toŋ	t o ŋ		2-88
1387	NyaungGone	far	n tok	n tok	n + t o k		2-88
1388	NoeLae	far	toŋ	toŋ	t o ŋ		2-88
1389	BanPaw	far	toŋ	toŋ	t o ŋ		2-88
1390	ChaYeQing	far	doŋ	doŋ	d o ŋ		2-88
1391	GuangKa	far	doŋ	doŋ	d o ŋ		2-88
1392	MangBang	far	doŋ	doŋ	d o ŋ		2-88
1393	NanSang	far	doŋ	doŋ	d o ŋ		2-88
713	NamHsan	fat	priaŋ	priaŋ	p r i/j a ŋ		1-46
714	KhunHawt	fat	priaŋ	priaŋ	p r i/j a ŋ		1-46
715	HtanHsan	fat	priaŋ	priaŋ	p r i/j a ŋ		1-46
716	PangKham	fat	briaŋ	briaŋ	b r i/j a ŋ		1-46
717	ManLoi	fat	briaŋ	briaŋ	b r i/j a ŋ		1-46
718	MengDan	fat	priaŋ	priaŋ	p r i/j a ŋ		1-46
719	ChuDongGua	fat	priaŋ	priaŋ	p r i/j a ŋ		1-46
720	XiangZhaiTang	fat	briaŋ	briaŋ	b r i/j a ŋ		1-46
721	PongNuea	fat	briaŋ	briaŋ	b r i/j a ŋ		1-46
722	NyaungGone	fat	briak	briak	b r i/j a k		1-46
723	NoeLae	fat	briaŋ	briaŋ	b r i/j a ŋ		1-46
724	BanPaw	fat	briaŋ	briaŋ	b r i/j a ŋ		1-46
725	ChaYeQing	fat	bjoŋ	bjoŋ	b i/j o ŋ		2-46
726	GuangKa	fat	pjoŋ	pjoŋ	p i/j o ŋ		2-46
727	MangBang	fat	pjoŋ	pjoŋ	p i/j o ŋ		2-46
728	NanSang	fat	pjoŋ	pjoŋ	p i/j o ŋ		2-46
1014	NamHsan	fear	ʥɔː	ʥɔː	dʑ ɔː		1-65
1015	KhunHawt	fear	jow	jow	j ou̯		1-65
1016	HtanHsan	fear	ʥoː	ʥoː	dʑ oː		1-65
1017	PangKham	fear	ʥoː	ʥoː	dʑ oː		1-65
1018	ManLoi	fear	ʥɔː	ʥɔː	dʑ ɔː		1-65
1019	MengDan	fear	ʥoː	ʥoː	dʑ oː		1-65
1020	ChuDongGua	fear	joː	joː	j oː		1-65
1021	PongNuea	fear	jow	jow	j ou̯		1-65
1022	NyaungGone	fear	kacua	kacua	k a + c u/w a		2-65
1023	NoeLae	fear	kacua	kacua	k a + c u/w a		2-65
1024	BanPaw	fear	jo	jo	j o		1-65
1025	ChaYeQing	fear	ʥaw	ʥaw	dʑ au̯		1-65
1026	GuangKa	fear	jaw	jaw	j au̯		1-65
1027	MangBang	fear	jaw	jaw	j au̯		1-65
1028	NanSang	fear	jaw	jaw	j au̯		1-65
838	NamHsan	fire	ŋar	ŋar	ŋ a r		1-54
839	KhunHawt	fire	ŋar	ŋar	ŋ a r		1-54
840	HtanHsan	fire	ŋal	ŋal	ŋ a l		1-54
841	PangKham	fire	ŋɔː	ŋɔː	ŋ ɔː		2-54
842	ManLoi	fire	ŋɔː	ŋɔː	ŋ ɔː		2-54
843	MengDan	fire	ŋal	ŋal	ŋ a l		1-54
844	ChuDongGua	fire	ŋɔr	ŋɔr	ŋ ɔ r		1-54
845	XiangZhaiTang	fire	ŋɔː	ŋɔː	ŋ ɔː		2-54
846	PongNuea	fire	ŋɔː	ŋɔː	ŋ ɔː		2-54
847	NyaungGone	fire	ŋɔ	ŋɔ	ŋ ɔ		2-54
848	NoeLae	fire	ŋɔ	ŋɔ	ŋ ɔ		2-54
849	BanPaw	fire	ŋɔ	ŋɔ	ŋ ɔ		2-54
850	ChaYeQing	fire	ŋaj	ŋaj	ŋ ai̯		1-54
851	GuangKa	fire	ŋaj	ŋaj	ŋ ai̯		1-54
852	MangBang	fire	ŋaj	ŋaj	ŋ ai̯		1-54
853	NanSang	fire	ŋaiɁ	ŋaiɁ	ŋ ai̯ ʔ		1-54
417	NamHsan	fish	kaː	kaː	k aː		1-27
418	KhunHawt	fish	kaː	kaː	k aː		1-27
419	HtanHsan	fish	kaː	kaː	k aː		1-27
420	PangKham	fish	ɡaː	ɡaː	g aː		1-27
421	ManLoi	fish	ɡɛː	ɡɛː	g ɛː		1-27
422	MengDan	fish	kɛː	kɛː	k ɛː		1-27
423	ChuDongGua	fish	kaː	kaː	k aː		1-27
424	XiangZhaiTang	fish	ɡaː	ɡaː	g aː		1-27
425	PongNuea	fish	maɡɛa	maɡɛa	m a + g ɛa		1-27
426	NyaungGone	fish	maɡa	maɡa	m a + g a		1-27
427	NoeLae	fish	maɡa	maɡa	m a + g a		1-27
428	BanPaw	fish	maɡa	maɡa	m a + g a		1-27
429	ChaYeQing	fish	kaː	kaː	k aː		1-27
430	GuangKa	fish	kaː	kaː	k aː		1-27
431	MangBang	fish	kaː	kaː	k aː		1-27
432	NanSang	fish	kaː	kaː	k aː		1-27
241	NamHsan	flower	ɓoh	ɓoh	ɓ o h		1-16
242	KhunHawt	flower	ɓoh	ɓoh	ɓ o h		1-16
243	HtanHsan	flower	ɓoh	ɓoh	ɓ o h		1-16
244	PangKham	flower	boh	boh	b o h		1-16
245	ManLoi	flower	ɓoh	ɓoh	ɓ o h		1-16
246	MengDan	flower	ɓoh	ɓoh	ɓ o h		1-16
247	ChuDongGua	flower	ɓoh	ɓoh	ɓ o h		1-16
248	XiangZhaiTang	flower	boh	boh	b o h		1-16
249	PongNuea	flower	bouh	bouh	b ou̯ h		1-16
250	NyaungGone	flower	bouh	bouh	b ou̯ h		1-16
251	NoeLae	flower	bouh	bouh	b ou̯ h		1-16
252	BanPaw	flower	bouh	bouh	b ou̯ h		1-16
253	ChaYeQing	flower	box	box	b o x		1-16
254	GuangKa	flower	poh	poh	p o h		1-16
255	MangBang	flower	poh	poh	p o h		1-16
256	NanSang	flower	poh	poh	p o h		1-16
385	NamHsan	fly	pәr	pәr	p ə r		1-25
386	KhunHawt	fly	bәr	bәr	b ə r		1-25
387	HtanHsan	fly	ɓәr	ɓәr	ɓ ə r		1-25
388	PangKham	fly	min	min	m i n		2-25
389	ManLoi	fly	bәr	bәr	b ə r		1-25
390	MengDan	fly	phruː	phruː	pʰ r uː		3-25
391	ChuDongGua	fly	phruː	phruː	pʰ r uː		3-25
392	XiangZhaiTang	fly	bən	bən	b ə n		1-25
393	PongNuea	fly	bən	bən	b ə n		1-25
394	NyaungGone	fly	bə̆n	bə̆n	b ə̆ n		1-25
395	NoeLae	fly	bə̆n	bə̆n	b ə̆ n		1-25
396	BanPaw	fly	bə̆n	bə̆n	b ə̆ n		1-25
397	ChaYeQing	fly	ɓaj	ɓaj	ɓ ai̯		1-25
398	GuangKa	fly	pɨːh	pɨːh	p ɨː h		4-25
399	MangBang	fly	pɨː	pɨː	p ɨː		4-25
400	NanSang	fly	pɨː	pɨː	p ɨː		4-25
681	NamHsan	foot	ʥәŋ	ʥәŋ	dʑ ə ŋ		1-44
682	KhunHawt	foot	ʥәːŋ	ʥәːŋ	dʑ əː ŋ		1-44
683	HtanHsan	foot	ʥәːŋ	ʥәːŋ	dʑ əː ŋ		1-44
684	PangKham	foot	ʨeŋ	ʨeŋ	tɕ e ŋ		1-44
685	ManLoi	foot	ʨeːŋ	ʨeːŋ	tɕ eː ŋ		1-44
686	MengDan	foot	ʨəŋ	ʨəŋ	tɕ ə ŋ		1-44
687	ChuDongGua	foot	ʥəŋ	ʥəŋ	dʑ ə ŋ		1-44
688	XiangZhaiTang	foot	ʨeːn	ʨeːn	tɕ eː n		1-44
689	PongNuea	foot	ceɲ	ceɲ	c e ɲ		1-44
690	NyaungGone	foot	plɔ	plɔ	p l ɔ		2-44
691	NoeLae	foot	ceɲ	ceɲ	c e ɲ		1-44
692	BanPaw	foot	ceɲ	ceɲ	c e ɲ		1-44
693	ChaYeQing	foot	ʥɔːn	ʥɔːn	dʑ ɔː n		1-44
694	GuangKa	foot	ʥɔːn	ʥɔːn	dʑ ɔː n		1-44
695	MangBang	foot	ʥɔːn	ʥɔːn	dʑ ɔː n		1-44
696	NanSang	foot	ʥɔːn	ʥɔːn	dʑ ɔː n		1-44
1285	NamHsan	four	phon	phon	pʰ o n		1-82
1286	KhunHawt	four	phon	phon	pʰ o n		1-82
1287	HtanHsan	four	phoːn	phoːn	pʰ oː n		1-82
1288	PangKham	four	phuan	phuan	pʰ u/w a n		1-82
1289	ManLoi	four	phɔːn	phɔːn	pʰ ɔː n		1-82
1290	MengDan	four	phon	phon	pʰ o n		1-82
1291	ChuDongGua	four	phɔn	phɔn	pʰ ɔ n		1-82
1292	XiangZhaiTang	four	mphuan	mphuan	Ø/ə m + pʰ u/w a n		1-82
1293	PongNuea	four	mphaun	mphaun	Ø/ə m + pʰ au̯ n		1-82
1294	NyaungGone	four	m phuan	m phuan	Ø/ə m + pʰ u/w a n		1-82
1295	NoeLae	four	m phuan	m phuan	Ø/ə m + pʰ u/w a n		1-82
1296	BanPaw	four	phuan	phuan	pʰ u/w a n		1-82
1297	ChaYeQing	four	phoːm	phoːm	pʰ oː m		1-82
1298	GuangKa	four	phoːn	phoːn	pʰ oː n		1-82
1299	MangBang	four	phoːm	phoːm	pʰ oː m		1-82
1300	NanSang	four	phon	phon	pʰ o n		1-82
257	NamHsan	fruit	ɓleː	ɓleː	ɓ l eː		1-17
258	KhunHawt	fruit	plej	plej	p l ei̯		2-17
259	HtanHsan	fruit	ɓlej	ɓlej	ɓ l ei̯		2-17
260	PangKham	fruit	bleː	bleː	b l eː		1-17
261	ManLoi	fruit	blej	blej	b l ei̯		2-17
262	MengDan	fruit	bliː	bliː	b l iː		1-17
263	ChuDongGua	fruit	ɓliː	ɓliː	ɓ l iː		1-17
264	XiangZhaiTang	fruit	blej	blej	b l ei̯		2-17
265	PongNuea	fruit	blej	blej	b l ei̯		2-17
266	NyaungGone	fruit	ble	ble	b l e		1-17
267	NoeLae	fruit	ble	ble	b l e		1-17
268	BanPaw	fruit	ble	ble	b l e		1-17
269	ChaYeQing	fruit	ɓlɔːj	ɓlɔːj	ɓ l ɔːi̯		3-17
270	GuangKa	fruit	plɔːj	plɔːj	p l ɔːi̯		3-17
271	MangBang	fruit	plɔːj	plɔːj	p l ɔːi̯		3-17
272	NanSang	fruit	plɔːj	plɔːj	p l ɔːi̯		3-17
1330	NamHsan	full	nɔɁ	nɔɁ	n ɔ ʔ		1-85
1331	KhunHawt	full	noɁ	noɁ	n o ʔ		1-85
1332	HtanHsan	full	nauɁ	nauɁ	n au̯ ʔ		1-85
1333	PangKham	full	noɁ	noɁ	n o ʔ		1-85
1334	ManLoi	full	nok	nok	n o k		1-85
1335	MengDan	full	noʔ	noʔ	n o ʔ		1-85
1336	ChuDongGua	full	nok	nok	n o k		1-85
1337	XiangZhaiTang	full	nouɁ	nouɁ	n ou̯ ʔ		1-85
1338	PongNuea	full	nouɁ	nouɁ	n ou̯ ʔ		1-85
1339	NyaungGone	full	nouʔ	nouʔ	n ou̯ ʔ		1-85
1340	NoeLae	full	nouɁ	nouɁ	n ou̯ ʔ		1-85
1341	BanPaw	full	nouɁ	nouɁ	n ou̯ ʔ		1-85
1342	ChaYeQing	full	nok	nok	n o k		1-85
1343	GuangKa	full	nok	nok	n o k		1-85
1344	MangBang	full	nok	nok	n o k		1-85
1345	NanSang	full	nok	nok	n o k		1-85
1124	NamHsan	give	dɛh	dɛh	d ɛ h		1-72
1125	KhunHawt	give	daih	daih	d ai̯ h		1-72
1126	HtanHsan	give	daih	daih	d ai̯ h		1-72
1127	PangKham	give	deh	deh	d e h		1-72
1128	ManLoi	give	tɛh	tɛh	t ɛ h		1-72
1129	MengDan	give	deh	deh	d e h		1-72
1130	ChuDongGua	give	dɛh	dɛh	d ɛ h		1-72
1131	XiangZhaiTang	give	tajh	tajh	t ai̯ h		1-72
1132	PongNuea	give	taih	taih	t ai̯ h		1-72
1133	NyaungGone	give	taih	taih	t ai̯ h		1-72
1134	NoeLae	give	taih	taih	t ai̯ h		1-72
1135	BanPaw	give	taih	taih	t ai̯ h		1-72
1136	ChaYeQing	give	dɛh	dɛh	d ɛ h		1-72
1137	GuangKa	give	dɛh	dɛh	d ɛ h		1-72
1138	MangBang	give	dɛh	dɛh	d ɛ h		1-72
1139	NanSang	give	dɛh	dɛh	d ɛ h		1-72
273	NamHsan	grass	kәrbaːn	kәrbaːn	k ə r + b aː n		1-18
274	KhunHawt	grass	kәrbaːn	kәrbaːn	k ə r + b aː n		1-18
275	HtanHsan	grass	brej	brej	b r ei̯		2-18
276	PangKham	grass	praj	praj	p r ai̯		2-18
277	ManLoi	grass	praj	praj	p r ai̯		2-18
278	MengDan	grass	praj	praj	p r ai̯		2-18
279	ChuDongGua	grass	ɓrai	ɓrai	ɓ r ai̯		2-18
280	XiangZhaiTang	grass	pət	pət	p ə t		3-18
281	PongNuea	grass	pət	pət	p ə t		3-18
282	NyaungGone	grass	pə̆t	pə̆t	p ə̆ t		3-18
283	NoeLae	grass	pə̆t	pə̆t	p ə̆ t		3-18
284	BanPaw	grass	pə̆t	pə̆t	p ə̆ t		3-18
285	ChaYeQing	grass	bjai	bjai	b j ai̯		2-18
286	GuangKa	grass	bat	bat	b a t		3-18
287	MangBang	grass	bət	bət	b ə t		3-18
288	NanSang	grass	bat	bat	b a t		3-18
481	NamHsan	hair	huɁkiŋ	huɁkiŋ	h u ʔ + k i ŋ		1-31
482	KhunHawt	hair	houɁ keɲ	houɁ keɲ	h ou̯ ʔ + k e ɲ		1-31
483	HtanHsan	hair	houɁ kiɲ	houɁ kiɲ	h ou̯ ʔ + k i ɲ		1-31
484	PangKham	hair	hɨk ɡiɲ	hɨk ɡiɲ	h ɨ k + g i ɲ		1-31
485	ManLoi	hair	huk ɡiŋ	huk ɡiŋ	h u k + g i ŋ		1-31
486	MengDan	hair	huʔ kiŋ	huʔ kiŋ	h u ʔ + k i ŋ		1-31
487	ChuDongGua	hair	huʔ kiŋ	huʔ kiŋ	h u ʔ + k i ŋ		1-31
488	XiangZhaiTang	hair	huːj	huːj	h uːi̯		1-31
489	PongNuea	hair	hɨk ɡiɲ	hɨk ɡiɲ	h ɨ k + g i ɲ		1-31
490	NyaungGone	hair	hɨk ɡɨn	hɨk ɡɨn	h ɨ k + g ɨ n		1-31
491	NoeLae	hair	hɨk ɡiɲ	hɨk ɡiɲ	h ɨ k + g i ɲ		1-31
492	BanPaw	hair	hɨk ɡɨɲ	hɨk ɡɨɲ	h ɨ k + g ɨ ɲ		1-31
493	ChaYeQing	hair	hɨk ken	hɨk ken	h ɨ k + k e n		1-31
494	GuangKa	hair	hɨk ken	hɨk ken	h ɨ k + k e n		1-31
495	MangBang	hair	hɨkkən	hɨkkən	h ɨ k + k ə n		1-31
496	NanSang	hair	hɨkkən	hɨkkən	h ɨ k + k ə n		1-31
649	NamHsan	hand	ɗiː	ɗiː	ɗ iː		1-42
650	KhunHawt	hand	ɗi:	ɗi:	ɗ iː		1-42
651	HtanHsan	hand	ɗiː	ɗiː	ɗ iː		1-42
652	PangKham	hand	ɗaj	ɗaj	ɗ ai̯		2-42
653	ManLoi	hand	ɗaj	ɗaj	ɗ ai̯		2-42
654	MengDan	hand	ɗaj	ɗaj	ɗ ai̯		2-42
655	ChuDongGua	hand	ɗaj	ɗaj	ɗ ai̯		2-42
656	XiangZhaiTang	hand	dɛː	dɛː	d ɛː		1-42
657	PongNuea	hand	dɛː	dɛː	d ɛː		1-42
658	NyaungGone	hand	dɛ	dɛ	d ɛ		1-42
659	NoeLae	hand	dɛ	dɛ	d ɛ		1-42
660	BanPaw	hand	dɛ	dɛ	d ɛ		1-42
661	ChaYeQing	hand	ɗaj	ɗaj	ɗ ai̯		2-42
662	GuangKa	hand	taj	taj	t ai̯		2-42
663	MangBang	hand	taj	taj	t ai̯		2-42
664	NanSang	hand	taiɁ	taiɁ	t ai̯ ʔ		2-42
465	NamHsan	head	kiŋ	kiŋ	k i ŋ		1-30
466	KhunHawt	head	keɲ	keɲ	k e ɲ		1-30
467	HtanHsan	head	kiɲ	kiɲ	k i ɲ		1-30
468	PangKham	head	ɡiɲ	ɡiɲ	g i ɲ		1-30
469	ManLoi	head	ɡiŋ	ɡiŋ	g i ŋ		1-30
470	MengDan	head	kiŋ	kiŋ	k i ŋ		1-30
471	ChuDongGua	head	ɡiŋ	ɡiŋ	g i ŋ		1-30
472	XiangZhaiTang	head	ɡiɲ	ɡiɲ	g i ɲ		1-30
473	PongNuea	head	ɡiɲ	ɡiɲ	g i ɲ		1-30
474	NyaungGone	head	ɡɨn	ɡɨn	g ɨ n		1-30
475	NoeLae	head	ɡiɲ	ɡiɲ	g i ɲ		1-30
476	BanPaw	head	ɡɨɲ	ɡɨɲ	g ɨ ɲ		1-30
477	ChaYeQing	head	ken	ken	k e n		1-30
478	GuangKa	head	ken	ken	k e n		1-30
479	MangBang	head	kən	kən	k ə n		1-30
480	NanSang	head	kən	kən	k ə n		1-30
609	NamHsan	heart	ble phәːm	ble phәːm	b l e + pʰ əː m		1-39
610	KhunHawt	heart	blej phә:m	blej phә:m	b l ei̯ + pʰ əː m		1-39
611	HtanHsan	heart	blej phәːm	blej phәːm	b l ei̯ + pʰ əː m		1-39
612	PangKham	heart	bleː phәːm	bleː phәːm	b l eː + pʰ əː m		1-39
613	ManLoi	heart	bleː phәːm	bleː phәːm	b l eː + pʰ əː m		1-39
614	MengDan	heart	bli nɔjh	bli nɔjh	b l i + n ɔi̯ h		2-39
615	ChuDongGua	heart	nɔːj	nɔːj	n ɔːi̯		2-39
616	XiangZhaiTang	heart	blejnɔx	blejnɔx	b l ei̯ + n ɔ x		2-39
617	PongNuea	heart	berɔː	berɔː	b e + r ɔː		3-39
618	NoeLae	heart	baraw	baraw	b a + r au̯		3-39
619	BanPaw	heart	mahujə	mahujə	m a + h u + j ə		4-39
620	ChaYeQing	heart	blɔːjnɔh	blɔːjnɔh	b l ɔːi̯ + n ɔ h		2-39
621	GuangKa	heart	poŋ kənɔh	poŋ kənɔh	p o ŋ + k ə + n ɔ h		2-39
622	MangBang	heart	kənɔh	kənɔh	k ə + n ɔ h		2-39
623	NanSang	heart	poŋkanɔh	poŋkanɔh	p o n + k a + n ɔ h		2-39
1506	NamHsan	heavy	ʥan	ʥan	dʑ a n		1-96
1507	KhunHawt	heavy	ʥan	ʥan	dʑ a n		1-96
1508	HtanHsan	heavy	ʥan	ʥan	dʑ a n		1-96
1509	PangKham	heavy	ʨan	ʨan	tɕ a n		1-96
1510	ManLoi	heavy	ʨɔn	ʨɔn	tɕ ɔ n		1-96
1511	MengDan	heavy	ʨan	ʨan	tɕ a n		1-96
1512	ChuDongGua	heavy	ʥɔːn	ʥɔːn	dʑ ɔː n		1-96
1513	XiangZhaiTang	heavy	ʨan	ʨan	tɕ a n		1-96
1514	PongNuea	heavy	ʨan	ʨan	tɕ a n		1-96
1515	NyaungGone	heavy	căn	căn	c ă n		1-96
1516	NoeLae	heavy	căn	căn	c ă n		1-96
1517	BanPaw	heavy	can	can	c a n		1-96
1518	ChaYeQing	heavy	ʥɔːn	ʥɔːn	dʑ ɔː n		1-96
1519	GuangKa	heavy	ʥɔn	ʥɔn	dʑ ɔ n		1-96
1520	MangBang	heavy	ʥɔːn	ʥɔːn	dʑ ɔː n		1-96
1521	NanSang	heavy	ʥan	ʥan	dʑ a n		1-96
337	NamHsan	horn	nuŋ kraɁ	nuŋ kraɁ	n u ŋ + k r a ʔ		1-22
338	KhunHawt	horn	nәŋ	nәŋ	n ə ŋ		1-22
339	HtanHsan	horn	nuk	nuk	n u k		1-22
340	PangKham	horn	nɨŋ	nɨŋ	n ɨ ŋ		1-22
341	ManLoi	horn	nuŋ	nuŋ	n u ŋ		1-22
342	MengDan	horn	nuŋ	nuŋ	n u ŋ		1-22
343	ChuDongGua	horn	nuŋ	nuŋ	n u ŋ		1-22
344	XiangZhaiTang	horn	nɨŋ	nɨŋ	n ɨ ŋ		1-22
345	PongNuea	horn	nɨŋ	nɨŋ	n ɨ ŋ		1-22
346	NyaungGone	horn	nɨk	nɨk	n ɨ k		1-22
347	NoeLae	horn	nɨŋ	nɨŋ	n ɨ ŋ		1-22
348	BanPaw	horn	nɨŋ	nɨŋ	n ɨ ŋ		1-22
349	ChaYeQing	horn	nɨŋ	nɨŋ	n ɨ ŋ		1-22
350	GuangKa	horn	nɨŋ	nɨŋ	n ɨ ŋ		1-22
351	MangBang	horn	nɨŋ	nɨŋ	n ɨ ŋ		1-22
352	NanSang	horn	nɨŋ	nɨŋ	n ɨ ŋ		1-22
1204	NamHsan	hunt	biam	biam	b i/j a m		1-77
1205	KhunHawt	hunt	koh priː	koh priː	k o h + p r iː		2-77
1206	HtanHsan	hunt	luaŋbrej	luaŋbrej	l u/w a ŋ + b r ei̯		3-77
1207	PangKham	hunt	kuh praj	kuh praj	k u h + p r ai̯		2-77
1208	ManLoi	hunt	khrɔh praj	khrɔh praj	kʰ r ɔ h + p r ai̯		2-77
1209	MengDan	hunt	lip riŋ	lip riŋ	l i p + r i ŋ		3-77
1210	ChuDongGua	hunt	klɔː brai	klɔː brai	k l ɔː + b r ai̯		2-77
1211	XiangZhaiTang	hunt	lɨpprɛː	lɨpprɛː	l ɨ p + p r ɛː		4-77
1212	PongNuea	hunt	ŋauh	ŋauh	ŋ au̯ h		5-77
1213	NyaungGone	hunt	lɛ khɛ prɛ	lɛ khɛ prɛ	l ɛ + kʰ ɛ + p r ɛ		6-77
1214	NoeLae	hunt	lɛ prɛ	lɛ prɛ	l ɛ + p r ɛ		6-77
1215	BanPaw	hunt	ba prɛ	ba prɛ	b a + p r ɛ		6-77
1216	ChaYeQing	hunt	ləp bjaj	ləp bjaj	l ə p + b j ai̯		4-77
1217	GuangKa	hunt	pai toː	pai toː	p ai̯ + t oː		7-77
1218	MangBang	hunt	lɛː	lɛː	l ɛː		8-77
1219	NanSang	hunt	jɨtoː	jɨtoː	j ɨ + t oː		9-77
639	MengDan	intestines	rɔːn ʔiar	rɔːn ʔiar	r ɔː n + ʔ i/j a r		1-41
640	ChuDongGua	intestines	rɔːn	rɔːn	r ɔː n		1-41
641	XiangZhaiTang	intestines	vac	vac	v a c		2-41
642	PongNuea	intestines	ɲɔŋ vaic	ɲɔŋ vaic	ɲ ɔ ŋ + v ai̯ c		2-41
643	NyaungGone	intestines	ɲɔŋ vat	ɲɔŋ vat	ɲ ɔ ŋ + v a t		2-41
644	NoeLae	intestines	ɲɔŋ vac	ɲɔŋ vac	ɲ ɔ ŋ + v a c		2-41
645	BanPaw	intestines	ɲɔŋ văt	ɲɔŋ văt	ɲ ɔ ŋ + v ă t		2-41
646	ChaYeQing	intestines	khəɣan	khəɣan	kʰ ə + ɣ a n		3-41
647	MangBang	intestines	sɔnvat	sɔnvat	s ɔ + n v a t		2-41
648	NanSang	intestines	sɔnvat	sɔnvat	s ɔ + n v a t		2-41
1220	NamHsan	kill	biam	biam	b i/j a m		1-78
1221	KhunHawt	kill	piam	piam	p i/j a m		1-78
1222	HtanHsan	kill	ɓiam	ɓiam	ɓ i/j a m		1-78
1223	PangKham	kill	ŋɔh	ŋɔh	ŋ ɔ h		2-78
1224	ManLoi	kill	ŋah	ŋah	ŋ a h		2-78
1225	MengDan	kill	ŋah	ŋah	ŋ a h		2-78
1226	ChuDongGua	kill	ŋah	ŋah	ŋ a h		2-78
1227	XiangZhaiTang	kill	ŋɔh	ŋɔh	ŋ ɔ h		2-78
1228	PongNuea	kill	ŋauh	ŋauh	ŋ au̯ h		2-78
1229	NyaungGone	kill	ŋauh	ŋauh	ŋ au̯ h		2-78
1230	NoeLae	kill	ŋauh	ŋauh	ŋ au̯ h		2-78
1231	BanPaw	kill	ŋauh	ŋauh	ŋ au̯ h		2-78
1232	ChaYeQing	kill	ŋɔh	ŋɔh	ŋ ɔ h		2-78
